,match_id,year,competition
425,3143,2016,EPL
426,3144,2016,EPL
427,3145,2016,EPL
428,3146,2016,EPL
429,3147,2016,EPL
430,3148,2016,EPL
431,3149,2016,EPL
432,3150,2016,EPL
433,3151,2016,EPL
434,3152,2016,EPL
435,3153,2016,EPL
436,3154,2016,EPL
437,3155,2016,EPL
438,3156,2016,EPL
439,3157,2016,EPL
440,3158,2016,EPL
441,3159,2016,EPL
442,3160,2016,EPL
443,3161,2016,EPL
444,3162,2016,EPL
445,3163,2016,La liga
446,3164,2016,La liga
447,3165,2016,La liga
448,3166,2016,La liga
449,3167,2016,La liga
450,3168,2016,La liga
451,3169,2016,La liga
452,3170,2016,La liga
453,3171,2016,La liga
454,3172,2016,La liga
455,3173,2016,La liga
456,3174,2016,La liga
457,3175,2016,La liga
458,3176,2016,La liga
459,3177,2016,La liga
460,3178,2016,La liga
461,3179,2016,La liga
462,3180,2016,La liga
463,3181,2016,La liga
464,3182,2016,La liga
465,3183,2016,La liga
466,3184,2016,La liga
467,3185,2016,La liga
468,3186,2016,La liga
469,3187,2016,La liga
470,3188,2016,La liga
471,3189,2016,La liga
472,3190,2016,La liga
473,3191,2016,La liga
474,3192,2016,Bundesliga
475,3193,2016,Bundesliga
476,3194,2016,Bundesliga
477,3195,2016,Bundesliga
478,3196,2016,Bundesliga
479,3197,2016,Bundesliga
480,3198,2016,Bundesliga
481,3199,2016,Bundesliga
482,3200,2016,Bundesliga
483,3201,2016,Bundesliga
484,3202,2016,Bundesliga
485,3203,2016,Bundesliga
486,3204,2016,Bundesliga
487,3205,2016,Bundesliga
488,3206,2016,Bundesliga
489,3207,2016,Bundesliga
490,3208,2016,Bundesliga
491,3209,2016,Bundesliga
492,3210,2016,Bundesliga
493,3211,2016,Bundesliga
494,3212,2016,Bundesliga
495,3213,2016,Bundesliga
496,3214,2016,Bundesliga
497,3215,2016,Bundesliga
498,3216,2016,Bundesliga
499,3217,2016,Bundesliga
500,3218,2016,Bundesliga
501,3219,2016,Bundesliga
502,3220,2016,Bundesliga
503,3221,2016,Bundesliga
504,3222,2016,Bundesliga
505,3223,2016,Bundesliga
506,3224,2016,Bundesliga
507,3225,2016,Bundesliga
508,3226,2016,Bundesliga
509,3227,2016,Bundesliga
510,3228,2016,Ligue 1
511,3229,2016,Ligue 1
512,3230,2016,Ligue 1
513,3231,2016,Ligue 1
514,3232,2016,Ligue 1
515,3233,2016,Ligue 1
516,3234,2016,Ligue 1
517,3235,2016,Ligue 1
518,3236,2016,Ligue 1
519,3237,2016,Ligue 1
520,3238,2016,Ligue 1
521,3239,2016,Ligue 1
522,3240,2016,Ligue 1
523,3241,2016,Ligue 1
524,3242,2016,Ligue 1
525,3243,2016,Ligue 1
526,3244,2016,Ligue 1
527,3245,2016,Ligue 1
528,3246,2016,Ligue 1
529,3247,2016,Ligue 1
530,3248,2016,Ligue 1
531,3249,2016,Ligue 1
532,3250,2016,Ligue 1
533,3251,2016,Ligue 1
534,3252,2016,Ligue 1
535,3253,2016,Ligue 1
536,3254,2016,Ligue 1
537,3255,2016,Ligue 1
538,3256,2016,Ligue 1
539,3257,2016,Ligue 1
540,3258,2016,Ligue 1
541,3259,2016,Ligue 1
542,3260,2016,Ligue 1
543,3261,2016,Ligue 1
544,3262,2016,Ligue 1
545,3263,2016,Ligue 1
546,3264,2016,Ligue 1
547,3265,2016,Ligue 1
548,3266,2016,Ligue 1
549,3267,2016,Ligue 1
550,3268,2016,Ligue 1
551,3281,2016,Serie A
552,3282,2016,Serie A
553,3283,2016,Serie A
554,3284,2016,Serie A
555,3285,2016,Serie A
556,3286,2016,Serie A
557,3287,2016,Serie A
558,3288,2016,Serie A
559,3289,2016,Serie A
560,3290,2016,Serie A
561,3291,2016,Serie A
562,3292,2016,Serie A
563,3293,2016,Serie A
564,3294,2016,Serie A
565,3295,2016,Serie A
566,3296,2016,Serie A
567,3297,2016,Serie A
568,3298,2016,Serie A
569,3299,2016,Bundesliga
570,3300,2016,Bundesliga
571,3301,2016,Bundesliga
572,3302,2016,Bundesliga
573,3303,2016,Bundesliga
574,3304,2016,Bundesliga
575,3305,2016,Bundesliga
576,3306,2016,Bundesliga
577,3307,2016,Bundesliga
578,3308,2016,La liga
579,3309,2016,La liga
580,3310,2016,La liga
581,3311,2016,La liga
582,3312,2016,La liga
583,3313,2016,La liga
584,3314,2016,La liga
585,3315,2016,La liga
586,3316,2016,La liga
587,3317,2016,La liga
588,3318,2016,Ligue 1
589,3319,2016,Ligue 1
590,3320,2016,Ligue 1
591,3321,2016,Ligue 1
592,3322,2016,Ligue 1
593,3323,2016,Ligue 1
594,3324,2016,Ligue 1
595,3325,2016,Ligue 1
596,3326,2016,Ligue 1
597,3327,2016,Ligue 1
598,3328,2016,EPL
599,3329,2016,EPL
600,3330,2016,EPL
601,3331,2016,EPL
602,3332,2016,EPL
603,3333,2016,EPL
604,3334,2016,EPL
605,3335,2016,EPL
606,3336,2016,EPL
607,3337,2016,EPL
608,3338,2016,EPL
609,3339,2016,EPL
610,3340,2016,EPL
611,3341,2016,EPL
612,3342,2016,EPL
613,3343,2016,EPL
614,3344,2016,EPL
615,3345,2016,EPL
616,3346,2016,EPL
617,3347,2016,EPL
618,3348,2016,EPL
619,3349,2016,EPL
620,3350,2016,EPL
621,3351,2016,EPL
622,3352,2016,EPL
623,3353,2016,EPL
624,3354,2016,EPL
625,3355,2016,EPL
626,3356,2016,EPL
627,3357,2016,EPL
628,3358,2016,EPL
629,3359,2016,EPL
630,3360,2016,EPL
631,3361,2016,EPL
632,3362,2016,EPL
633,3363,2016,EPL
634,3364,2016,EPL
635,3365,2016,EPL
636,3366,2016,EPL
637,3367,2016,EPL
638,3368,2016,EPL
639,3369,2016,EPL
640,3370,2016,EPL
641,3371,2016,EPL
642,3372,2016,EPL
643,3373,2016,EPL
644,3374,2016,EPL
645,3375,2016,EPL
646,3376,2016,EPL
647,3377,2016,EPL
648,3378,2016,EPL
649,3379,2016,EPL
650,3380,2016,EPL
651,3381,2016,EPL
652,3382,2016,EPL
653,3383,2016,EPL
654,3384,2016,EPL
655,3385,2016,EPL
656,3386,2016,EPL
657,3387,2016,EPL
658,3388,2016,EPL
659,3389,2016,EPL
660,3390,2016,EPL
661,3391,2016,EPL
662,3392,2016,EPL
663,3393,2016,EPL
664,3394,2016,EPL
665,3395,2016,EPL
666,3396,2016,EPL
667,3397,2016,EPL
668,3398,2016,EPL
669,3399,2016,EPL
670,3400,2016,EPL
671,3401,2016,EPL
672,3402,2016,EPL
673,3403,2016,EPL
674,3404,2016,EPL
675,3405,2016,EPL
676,3406,2016,EPL
677,3407,2016,EPL
678,3408,2016,EPL
679,3409,2016,EPL
680,3410,2016,EPL
681,3411,2016,EPL
682,3412,2016,EPL
683,3413,2016,EPL
684,3414,2016,EPL
685,3415,2016,EPL
686,3416,2016,EPL
687,3417,2016,EPL
688,3418,2016,EPL
689,3419,2016,EPL
690,3420,2016,EPL
691,3421,2016,EPL
692,3422,2016,EPL
693,3423,2016,EPL
694,3424,2016,EPL
695,3425,2016,EPL
696,3426,2016,EPL
697,3427,2016,EPL
698,3428,2016,EPL
699,3429,2016,EPL
700,3430,2016,EPL
701,3431,2016,EPL
702,3432,2016,EPL
703,3433,2016,EPL
704,3434,2016,EPL
705,3435,2016,EPL
706,3436,2016,EPL
707,3437,2016,EPL
708,3438,2016,EPL
709,3439,2016,EPL
710,3440,2016,EPL
711,3441,2016,EPL
712,3442,2016,EPL
713,3443,2016,EPL
714,3444,2016,EPL
715,3445,2016,EPL
716,3446,2016,EPL
717,3447,2016,EPL
718,3448,2016,EPL
719,3449,2016,EPL
720,3450,2016,EPL
721,3451,2016,EPL
722,3452,2016,EPL
723,3453,2016,EPL
724,3454,2016,EPL
725,3455,2016,EPL
726,3456,2016,EPL
727,3457,2016,EPL
728,3458,2016,EPL
729,3459,2016,EPL
730,3460,2016,EPL
731,3461,2016,EPL
732,3462,2016,EPL
733,3463,2016,EPL
734,3464,2016,EPL
735,3465,2016,EPL
736,3466,2016,EPL
737,3467,2016,EPL
738,3468,2016,EPL
739,3469,2016,EPL
740,3470,2016,EPL
741,3471,2016,EPL
742,3472,2016,EPL
743,3473,2016,EPL
744,3474,2016,EPL
745,3475,2016,EPL
746,3476,2016,EPL
747,3477,2016,EPL
748,3478,2016,EPL
749,3479,2016,EPL
750,3480,2016,EPL
751,3481,2016,EPL
752,3482,2016,EPL
753,3483,2016,EPL
754,3484,2016,EPL
755,3485,2016,EPL
756,3486,2016,EPL
757,3487,2016,EPL
758,3488,2016,EPL
759,3489,2016,EPL
760,3490,2016,EPL
761,3491,2016,EPL
762,3492,2016,EPL
763,3493,2016,EPL
764,3494,2016,EPL
765,3495,2016,EPL
766,3496,2016,EPL
767,3497,2016,EPL
768,3498,2016,EPL
769,3499,2016,EPL
770,3500,2016,EPL
771,3501,2016,EPL
772,3502,2016,EPL
773,3503,2016,EPL
774,3504,2016,EPL
775,3505,2016,EPL
776,3506,2016,EPL
777,3507,2016,EPL
778,3508,2016,EPL
779,3509,2016,EPL
780,3510,2016,EPL
781,3511,2016,EPL
782,3512,2016,EPL
783,3513,2016,EPL
784,3514,2016,EPL
785,3515,2016,EPL
786,3516,2016,EPL
787,3517,2016,EPL
788,3518,2016,EPL
789,3519,2016,EPL
790,3520,2016,Serie A
791,3521,2016,Serie A
792,3522,2016,Serie A
793,3523,2016,Serie A
794,3524,2016,Serie A
795,3525,2016,Serie A
796,3526,2016,Serie A
797,3527,2016,Serie A
798,3528,2016,Serie A
799,3529,2016,Serie A
800,3530,2016,Serie A
801,3531,2016,Serie A
802,3532,2016,Serie A
803,3533,2016,Serie A
804,3534,2016,Serie A
805,3535,2016,Serie A
806,3536,2016,Serie A
807,3537,2016,Serie A
808,3538,2016,Serie A
809,3539,2016,Serie A
810,3540,2016,Serie A
811,3541,2016,Serie A
812,3542,2016,Serie A
813,3543,2016,Serie A
814,3544,2016,Serie A
815,3545,2016,Serie A
816,3546,2016,Serie A
817,3547,2016,Serie A
818,3548,2016,Serie A
819,3549,2016,Serie A
820,3550,2016,Serie A
821,3551,2016,Serie A
822,3552,2016,Serie A
823,3553,2016,Serie A
824,3554,2016,Serie A
825,3555,2016,Serie A
826,3556,2016,Serie A
827,3557,2016,Serie A
828,3558,2016,Serie A
829,3559,2016,Serie A
830,3560,2016,Serie A
831,3561,2016,Serie A
832,3562,2016,Serie A
833,3563,2016,Serie A
834,3564,2016,Serie A
835,3565,2016,Serie A
836,3566,2016,Serie A
0,3567,2016,Serie A
1,3568,2016,Serie A
2,3569,2016,Serie A
3,3570,2016,Serie A
4,3571,2016,Serie A
5,3572,2016,Serie A
6,3573,2016,Serie A
7,3574,2016,Serie A
8,3575,2016,Serie A
9,3576,2016,Serie A
10,3577,2016,Serie A
11,3578,2016,Serie A
12,3579,2016,Serie A
13,3580,2016,Serie A
14,3581,2016,Serie A
15,3582,2016,Serie A
16,3583,2016,Serie A
17,3584,2016,Serie A
18,3585,2016,Serie A
19,3586,2016,Serie A
20,3587,2016,Serie A
21,3588,2016,Serie A
22,3589,2016,Serie A
23,3590,2016,Serie A
24,3591,2016,Serie A
25,3592,2016,Serie A
26,3593,2016,Serie A
27,3594,2016,Serie A
28,3595,2016,Serie A
29,3596,2016,Serie A
30,3597,2016,Serie A
31,3598,2016,Serie A
32,3599,2016,Serie A
33,3600,2016,Serie A
34,3601,2016,Serie A
35,3602,2016,Serie A
36,3603,2016,Serie A
37,3604,2016,Serie A
38,3605,2016,Serie A
39,3606,2016,Serie A
40,3607,2016,Serie A
41,3608,2016,Serie A
42,3609,2016,Serie A
43,3610,2016,Serie A
44,3611,2016,Serie A
45,3612,2016,Serie A
46,3613,2016,Serie A
47,3614,2016,Serie A
48,3615,2016,Serie A
49,3616,2016,Serie A
50,3617,2016,Serie A
51,3618,2016,Serie A
52,3619,2016,Serie A
53,3620,2016,Serie A
54,3621,2016,Serie A
55,3622,2016,Serie A
56,3623,2016,Serie A
57,3624,2016,Serie A
58,3625,2016,Serie A
59,3626,2016,Serie A
60,3627,2016,Serie A
61,3628,2016,Serie A
62,3629,2016,Serie A
63,3630,2016,Serie A
64,3631,2016,Serie A
65,3632,2016,Serie A
66,3633,2016,Serie A
67,3634,2016,Serie A
68,3635,2016,Serie A
69,3636,2016,Serie A
70,3637,2016,Serie A
71,3638,2016,Serie A
72,3639,2016,Serie A
73,3640,2016,Serie A
74,3641,2016,Serie A
75,3642,2016,Serie A
76,3643,2016,Serie A
77,3644,2016,Serie A
78,3645,2016,Serie A
79,3646,2016,Serie A
80,3647,2016,Serie A
81,3648,2016,Serie A
82,3649,2016,Serie A
83,3650,2016,Serie A
84,3651,2016,Serie A
85,3652,2016,Serie A
86,3653,2016,Serie A
87,3654,2016,Serie A
88,3655,2016,Serie A
89,3656,2016,Serie A
90,3657,2016,Serie A
91,3658,2016,Serie A
92,3659,2016,Serie A
93,3660,2016,Serie A
94,3661,2016,Serie A
95,3662,2016,Serie A
96,3663,2016,Serie A
97,3664,2016,Serie A
98,3665,2016,Serie A
99,3666,2016,Serie A
100,3667,2016,Serie A
101,3668,2016,Serie A
102,3669,2016,Serie A
103,3670,2016,Serie A
104,3671,2016,Serie A
105,3672,2016,Serie A
106,3673,2016,Serie A
107,3674,2016,Serie A
108,3675,2016,Serie A
109,3676,2016,Serie A
110,3677,2016,Serie A
111,3678,2016,Serie A
112,3679,2016,Serie A
113,3680,2016,Serie A
114,3681,2016,Serie A
115,3682,2016,Serie A
116,3683,2016,Serie A
117,3684,2016,Serie A
118,3685,2016,Serie A
119,3686,2016,Serie A
120,3687,2016,Serie A
121,3688,2016,Serie A
122,3689,2016,Serie A
123,3690,2016,Serie A
124,3691,2016,Serie A
125,3692,2016,Serie A
126,3693,2016,Serie A
127,3694,2016,Serie A
128,3695,2016,Serie A
129,3696,2016,Serie A
130,3697,2016,Serie A
131,3698,2016,Serie A
132,3699,2016,Serie A
133,3700,2016,Serie A
134,3701,2016,Serie A
135,3702,2016,Serie A
136,3703,2016,Serie A
137,3704,2016,Serie A
138,3705,2016,Serie A
139,3706,2016,Serie A
140,3707,2016,Serie A
141,3708,2016,Serie A
142,3709,2016,Serie A
143,3710,2016,Serie A
144,3711,2016,Serie A
145,3712,2016,Serie A
146,3713,2016,Serie A
147,3714,2016,Serie A
148,3715,2016,Serie A
149,3716,2016,Serie A
150,3717,2016,Serie A
151,3718,2016,Serie A
152,3719,2016,Serie A
153,3720,2016,Serie A
154,3721,2016,Serie A
155,3722,2016,Bundesliga
156,3723,2016,Bundesliga
157,3724,2016,Bundesliga
158,3725,2016,Bundesliga
159,3726,2016,Bundesliga
160,3727,2016,Bundesliga
161,3728,2016,Bundesliga
162,3729,2016,Bundesliga
163,3730,2016,Bundesliga
164,3731,2016,Bundesliga
165,3732,2016,Bundesliga
166,3733,2016,Bundesliga
167,3734,2016,Bundesliga
168,3735,2016,Bundesliga
169,3736,2016,Bundesliga
170,3737,2016,Bundesliga
171,3738,2016,Bundesliga
172,3739,2016,Bundesliga
173,3740,2016,Bundesliga
174,3741,2016,Bundesliga
175,3742,2016,Bundesliga
176,3743,2016,Bundesliga
177,3744,2016,Bundesliga
178,3745,2016,Bundesliga
179,3746,2016,Bundesliga
180,3747,2016,Bundesliga
181,3748,2016,Bundesliga
182,3749,2016,Bundesliga
183,3750,2016,Bundesliga
184,3751,2016,Bundesliga
185,3752,2016,Bundesliga
186,3753,2016,Bundesliga
187,3754,2016,Bundesliga
188,3755,2016,Bundesliga
189,3756,2016,Bundesliga
190,3757,2016,Bundesliga
191,3758,2016,Bundesliga
192,3759,2016,Bundesliga
193,3760,2016,Bundesliga
194,3761,2016,Bundesliga
195,3762,2016,Bundesliga
196,3763,2016,Bundesliga
197,3764,2016,Bundesliga
198,3765,2016,Bundesliga
199,3766,2016,Bundesliga
200,3767,2016,Bundesliga
201,3768,2016,Bundesliga
202,3769,2016,Bundesliga
203,3770,2016,Bundesliga
204,3771,2016,Bundesliga
205,3772,2016,Bundesliga
206,3773,2016,Bundesliga
207,3774,2016,Bundesliga
208,3775,2016,Bundesliga
209,3776,2016,Bundesliga
210,3777,2016,Bundesliga
211,3778,2016,Bundesliga
212,3779,2016,Bundesliga
213,3780,2016,Bundesliga
214,3781,2016,Bundesliga
215,3782,2016,Bundesliga
216,3783,2016,Bundesliga
217,3784,2016,Bundesliga
218,3785,2016,Bundesliga
219,3786,2016,Bundesliga
220,3787,2016,Bundesliga
221,3788,2016,Bundesliga
222,3789,2016,Bundesliga
223,3790,2016,Bundesliga
224,3791,2016,Bundesliga
225,3792,2016,Bundesliga
226,3793,2016,Bundesliga
227,3794,2016,Bundesliga
228,3795,2016,Bundesliga
229,3796,2016,Bundesliga
230,3797,2016,Bundesliga
231,3798,2016,Bundesliga
232,3799,2016,Bundesliga
233,3800,2016,Bundesliga
234,3801,2016,Bundesliga
235,3802,2016,Bundesliga
236,3803,2016,Bundesliga
237,3804,2016,Bundesliga
238,3805,2016,Bundesliga
239,3806,2016,Bundesliga
240,3807,2016,Bundesliga
241,3808,2016,Bundesliga
242,3809,2016,Bundesliga
243,3810,2016,Bundesliga
244,3811,2016,Bundesliga
245,3812,2016,Bundesliga
246,3813,2016,Bundesliga
247,3814,2016,Bundesliga
248,3815,2016,Bundesliga
249,3816,2016,Bundesliga
250,3817,2016,Bundesliga
251,3818,2016,Bundesliga
252,3819,2016,Bundesliga
253,3820,2016,Bundesliga
254,3821,2016,Bundesliga
255,3822,2016,Bundesliga
256,3823,2016,Bundesliga
257,3824,2016,Bundesliga
258,3825,2016,Bundesliga
259,3826,2016,Bundesliga
260,3827,2016,Bundesliga
261,3828,2016,Bundesliga
262,3829,2016,Bundesliga
263,3830,2016,Bundesliga
264,3831,2016,Bundesliga
265,3832,2016,Bundesliga
266,3833,2016,Bundesliga
267,3834,2016,Bundesliga
268,3835,2016,Bundesliga
269,3836,2016,Bundesliga
270,3837,2016,Bundesliga
271,3838,2016,Bundesliga
272,3839,2016,Bundesliga
273,3840,2016,Bundesliga
274,3841,2016,Bundesliga
275,3842,2016,Bundesliga
276,3843,2016,Bundesliga
277,3844,2016,Bundesliga
278,3845,2016,Bundesliga
279,3846,2016,Bundesliga
280,3847,2016,Bundesliga
281,3848,2016,Bundesliga
282,3849,2016,Bundesliga
283,3850,2016,Bundesliga
284,3851,2016,Bundesliga
285,3852,2016,Bundesliga
286,3853,2016,Bundesliga
287,3854,2016,Bundesliga
288,3855,2016,Bundesliga
289,3856,2016,Bundesliga
290,3857,2016,Bundesliga
291,3858,2016,Bundesliga
292,3859,2016,Bundesliga
293,3860,2016,Bundesliga
294,3861,2016,Bundesliga
295,3862,2016,Bundesliga
296,3863,2016,Bundesliga
297,3864,2016,Bundesliga
298,3865,2016,Bundesliga
299,3866,2016,Bundesliga
300,3867,2016,Bundesliga
301,3868,2016,Bundesliga
302,3869,2016,Bundesliga
303,3870,2016,Bundesliga
304,3871,2016,Bundesliga
305,3872,2016,Bundesliga
306,3873,2016,Bundesliga
307,3874,2016,Bundesliga
308,3875,2016,Bundesliga
309,3876,2016,Bundesliga
310,3877,2016,Bundesliga
311,3878,2016,Bundesliga
312,3879,2016,Bundesliga
313,3880,2016,Bundesliga
314,3881,2016,Bundesliga
315,3882,2016,Bundesliga
316,3883,2016,Bundesliga
317,3884,2016,La liga
318,3885,2016,La liga
319,3886,2016,La liga
320,3887,2016,La liga
321,3888,2016,La liga
322,3889,2016,La liga
323,3890,2016,La liga
324,3891,2016,La liga
325,3892,2016,La liga
326,3893,2016,La liga
327,3894,2016,La liga
328,3895,2016,La liga
329,3896,2016,La liga
330,3897,2016,La liga
331,3898,2016,La liga
332,3899,2016,La liga
333,3900,2016,La liga
334,3901,2016,La liga
335,3902,2016,La liga
336,3903,2016,La liga
337,3904,2016,La liga
338,3905,2016,La liga
339,3906,2016,La liga
340,3907,2016,La liga
341,3908,2016,La liga
342,3909,2016,La liga
343,3910,2016,La liga
344,3911,2016,La liga
345,3912,2016,La liga
346,3913,2016,La liga
347,3914,2016,La liga
348,3915,2016,La liga
349,3916,2016,La liga
350,3917,2016,La liga
351,3918,2016,La liga
352,3919,2016,La liga
353,3920,2016,La liga
354,3921,2016,La liga
355,3922,2016,La liga
356,3923,2016,La liga
357,3924,2016,La liga
358,3925,2016,La liga
359,3926,2016,La liga
360,3927,2016,La liga
361,3928,2016,La liga
362,3929,2016,La liga
363,3930,2016,La liga
364,3931,2016,La liga
365,3932,2016,La liga
366,3933,2016,La liga
367,3934,2016,La liga
368,3935,2016,La liga
369,3936,2016,La liga
370,3937,2016,La liga
371,3938,2016,La liga
372,3939,2016,La liga
373,3940,2016,La liga
374,3941,2016,La liga
375,3942,2016,La liga
376,3943,2016,La liga
377,3944,2016,La liga
378,3945,2016,La liga
379,3946,2016,La liga
380,3947,2016,La liga
381,3948,2016,La liga
382,3949,2016,La liga
383,3950,2016,La liga
384,3951,2016,La liga
385,3952,2016,La liga
386,3953,2016,La liga
387,3954,2016,La liga
388,3955,2016,La liga
389,3956,2016,La liga
390,3957,2016,La liga
391,3958,2016,La liga
392,3959,2016,La liga
393,3960,2016,La liga
394,3961,2016,La liga
395,3962,2016,La liga
396,3963,2016,La liga
397,3964,2016,La liga
398,3965,2016,La liga
399,3966,2016,La liga
400,3967,2016,La liga
401,3968,2016,La liga
402,3969,2016,La liga
403,3970,2016,La liga
404,3971,2016,La liga
405,3972,2016,La liga
406,3973,2016,La liga
407,3974,2016,La liga
408,3975,2016,La liga
409,3976,2016,La liga
410,3977,2016,La liga
411,3978,2016,La liga
412,3979,2016,La liga
413,3980,2016,La liga
414,3981,2016,La liga
415,3982,2016,La liga
416,3983,2016,La liga
417,3984,2016,La liga
418,3985,2016,La liga
419,3986,2016,La liga
420,3987,2016,La liga
421,3988,2016,La liga
422,3989,2016,La liga
423,3990,2016,La liga
424,3991,2016,La liga
425,3992,2016,La liga
426,3993,2016,La liga
427,3994,2016,La liga
428,3995,2016,La liga
429,3996,2016,La liga
430,3997,2016,La liga
431,3998,2016,La liga
432,3999,2016,La liga
433,4000,2016,La liga
434,4001,2016,La liga
435,4002,2016,La liga
436,4003,2016,La liga
437,4004,2016,La liga
438,4005,2016,La liga
439,4006,2016,La liga
440,4007,2016,La liga
441,4008,2016,La liga
442,4009,2016,La liga
443,4010,2016,La liga
444,4011,2016,La liga
445,4012,2016,La liga
446,4013,2016,La liga
447,4014,2016,La liga
448,4015,2016,La liga
449,4016,2016,La liga
450,4017,2016,La liga
451,4018,2016,La liga
452,4019,2016,La liga
453,4020,2016,La liga
454,4021,2016,La liga
455,4022,2016,La liga
456,4023,2016,La liga
457,4024,2016,La liga
458,4025,2016,La liga
459,4026,2016,La liga
460,4027,2016,La liga
461,4028,2016,La liga
462,4029,2016,La liga
463,4030,2016,La liga
464,4031,2016,La liga
465,4032,2016,La liga
466,4033,2016,La liga
467,4034,2016,La liga
468,4035,2016,La liga
469,4036,2016,La liga
470,4037,2016,La liga
471,4038,2016,La liga
472,4039,2016,La liga
473,4040,2016,La liga
474,4041,2016,La liga
475,4042,2016,La liga
476,4043,2016,La liga
477,4044,2016,La liga
478,4045,2016,La liga
479,4046,2016,La liga
480,4047,2016,La liga
481,4048,2016,La liga
482,4049,2016,La liga
483,4050,2016,La liga
484,4051,2016,La liga
485,4052,2016,La liga
486,4053,2016,La liga
487,4054,2016,La liga
488,4055,2016,La liga
489,4056,2016,La liga
490,4057,2016,La liga
491,4058,2016,La liga
492,4059,2016,La liga
493,4060,2016,La liga
494,4061,2016,La liga
495,4062,2016,La liga
496,4063,2016,La liga
497,4064,2016,La liga
498,4065,2016,La liga
499,4066,2016,La liga
500,4067,2016,La liga
501,4068,2016,La liga
502,4069,2016,La liga
503,4070,2016,La liga
504,4071,2016,La liga
505,4072,2016,La liga
506,4073,2016,La liga
507,4074,2016,La liga
508,4075,2016,La liga
509,4076,2016,La liga
510,4077,2016,La liga
511,4078,2016,La liga
512,4079,2016,La liga
513,4080,2016,La liga
514,4081,2016,La liga
515,4082,2016,La liga
516,4083,2016,La liga
517,4084,2016,La liga
518,4085,2016,La liga
519,4086,2016,La liga
520,4087,2016,La liga
521,4088,2016,La liga
522,4089,2016,La liga
523,4090,2016,La liga
524,4091,2016,La liga
525,4092,2016,La liga
526,4093,2016,La liga
527,4094,2016,La liga
528,4095,2016,La liga
529,4096,2016,La liga
530,4097,2016,La liga
531,4098,2016,La liga
532,4099,2016,La liga
533,4100,2016,La liga
534,4101,2016,La liga
535,4102,2016,La liga
536,4103,2016,La liga
537,4104,2016,La liga
538,4105,2016,Ligue 1
539,4106,2016,Ligue 1
540,4107,2016,Ligue 1
541,4108,2016,Ligue 1
542,4109,2016,Ligue 1
543,4110,2016,Ligue 1
544,4111,2016,Ligue 1
545,4112,2016,Ligue 1
546,4113,2016,Ligue 1
547,4114,2016,Ligue 1
548,4115,2016,Ligue 1
549,4116,2016,Ligue 1
550,4117,2016,Ligue 1
551,4118,2016,Ligue 1
552,4119,2016,Ligue 1
553,4120,2016,Ligue 1
554,4121,2016,Ligue 1
555,4122,2016,Ligue 1
556,4123,2016,Ligue 1
557,4124,2016,Ligue 1
558,4125,2016,Ligue 1
559,4126,2016,Ligue 1
560,4127,2016,Ligue 1
561,4128,2016,Ligue 1
562,4129,2016,Ligue 1
563,4130,2016,Ligue 1
564,4131,2016,Ligue 1
565,4132,2016,Ligue 1
566,4133,2016,Ligue 1
567,4134,2016,Ligue 1
568,4135,2016,Ligue 1
569,4136,2016,Ligue 1
570,4137,2016,Ligue 1
571,4138,2016,Ligue 1
572,4139,2016,Ligue 1
573,4140,2016,Ligue 1
574,4141,2016,Ligue 1
575,4142,2016,Ligue 1
576,4143,2016,Ligue 1
577,4144,2016,Ligue 1
578,4145,2016,Ligue 1
579,4146,2016,Ligue 1
580,4147,2016,Ligue 1
581,4148,2016,Ligue 1
582,4149,2016,Ligue 1
583,4150,2016,Ligue 1
584,4151,2016,Ligue 1
585,4152,2016,Ligue 1
586,4153,2016,Ligue 1
587,4154,2016,Ligue 1
588,4155,2016,Ligue 1
589,4156,2016,Ligue 1
590,4157,2016,Ligue 1
591,4158,2016,Ligue 1
592,4159,2016,Ligue 1
593,4160,2016,Ligue 1
594,4161,2016,Ligue 1
595,4162,2016,Ligue 1
596,4163,2016,Ligue 1
597,4164,2016,Ligue 1
598,4165,2016,Ligue 1
599,4166,2016,Ligue 1
600,4167,2016,Ligue 1
601,4168,2016,Ligue 1
602,4169,2016,Ligue 1
603,4170,2016,Ligue 1
604,4171,2016,Ligue 1
605,4172,2016,Ligue 1
606,4173,2016,Ligue 1
607,4174,2016,Ligue 1
608,4175,2016,Ligue 1
609,4176,2016,Ligue 1
610,4177,2016,Ligue 1
611,4178,2016,Ligue 1
612,4179,2016,Ligue 1
613,4180,2016,Ligue 1
614,4181,2016,Ligue 1
615,4182,2016,Ligue 1
616,4183,2016,Ligue 1
617,4184,2016,Ligue 1
618,4185,2016,Ligue 1
619,4186,2016,Ligue 1
620,4187,2016,Ligue 1
621,4188,2016,Ligue 1
622,4189,2016,Ligue 1
623,4190,2016,Ligue 1
624,4191,2016,Ligue 1
625,4192,2016,Ligue 1
626,4193,2016,Ligue 1
627,4194,2016,Ligue 1
628,4195,2016,Ligue 1
629,4196,2016,Ligue 1
630,4197,2016,Ligue 1
631,4198,2016,Ligue 1
632,4199,2016,Ligue 1
633,4200,2016,Ligue 1
634,4201,2016,Ligue 1
635,4202,2016,Ligue 1
636,4203,2016,Ligue 1
637,4204,2016,Ligue 1
638,4205,2016,Ligue 1
639,4206,2016,Ligue 1
640,4207,2016,Ligue 1
641,4208,2016,Ligue 1
642,4209,2016,Ligue 1
643,4210,2016,Ligue 1
